UniqueID	GeneSymbol	Feature_Type	Matched	Name_in_KEGG	KEGG_ID	Similarity	Tie	Selected
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S8-like	rno:500371	0.12	No	No
Gene_3924	Mal	Gene	Yes	non-histone chromosomal protein HMG-17-like	rno:100361388	0.09	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L13-like	rno:120101775	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S15a-like	rno:100364191	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L37-like	rno:690840	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S20-like	rno:120103001	0.12	No	No
Gene_3924	Mal	Gene	Yes	multiple epidermal growth factor-like domains protein 10	rno:120094296	0.07	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S16-like isoform X1	rno:120094351	0.09	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S2-like	rno:108350502	0.12	No	No
Gene_3924	Mal	Gene	Yes	U3 small nucleolar RNA-associated protein 14 homolog B	rno:102551819	0.07	No	No
Gene_3924	Mal	Gene	Yes	lethal(3)malignant brain tumor-like protein 4 isoform X1	rno:103690158	0.07	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S29-like	rno:108350355	0.12	No	No
Gene_3924	Mal	Gene	Yes	small integral membrane protein 7-like	rno:103690545	0.1	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S19-like isoform X1	rno:120095010	0.09	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S24-like	rno:690475	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L12-like	rno:100359613	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L22-like 1	rno:120098826	0.11	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S3a-like	rno:100365839	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S18-like	rno:120103069	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nuclear ribonucleoprotein F-like	rno:108350623	0.1	No	No
Gene_3924	Mal	Gene	Yes	small ubiquitin-related modifier 2-like	rno:108351070	0.1	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L7-like	rno:102547021	0.12	No	No
Gene_3924	Mal	Gene	Yes	28S ribosomal protein L42	rno:103691922	0.14	No	No
Gene_3924	Mal	Gene	Yes	transmembrane epididymal protein 1	rno:684709	0.11	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein SA-like	rno:103693045	0.12	No	No
Gene_3924	Mal	Gene	Yes	synaptonemal complex central element protein 2-like	rno:102550273	0.07	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L14-like	rno:680579	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S acidic ribosomal protein P2-like	rno:120103104	0.1	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L32-like	rno:688684	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S12-like	rno:102555307	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L28-like	rno:100362069	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S17-like	rno:100362366	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L15-like	rno:100362479	0.12	No	No
Gene_3924	Mal	Gene	Yes	small integral membrane protein 14-like	rno:120096908	0.1	No	No
Gene_3924	Mal	Gene	Yes	U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein-like	rno:100910341	0.06	No	No
Gene_3924	Mal	Gene	Yes	ribosomal biogenesis factor-like	rno:100362611	0.11	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S10-like	rno:361456	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L7a-like	rno:500044	0.12	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S16-like	rno:102548369	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nuclear ribonucleoprotein-associated protein N-like	rno:685256	0.07	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L7a	rno:120097345	0.14	No	No
Gene_3924	Mal	Gene	Yes	axonemal homolog	rno:120097399	0.21	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S9-like	rno:100364509	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S acidic ribosomal protein P1	rno:100360522	0.12	No	No
Gene_3924	Mal	Gene	Yes	epididymal protein 13	rno:103691035	0.17	No	No
Gene_3924	Mal	Gene	Yes	60S acidic ribosomal protein P1-like	rno:103691193	0.1	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S23-like	rno:108349721	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L38-like	rno:686066	0.12	No	No
Gene_3924	Mal	Gene	Yes	deleted in malignant brain tumors 1 protein	rno:691970	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nuclear ribonucleoprotein E-like	rno:120103432	0.1	No	No
Gene_3924	Mal	Gene	Yes	small nuclear ribonucleoprotein Sm D3-like	rno:103694291	0.09	No	No
Gene_3924	Mal	Gene	Yes	small integral membrane protein 40	rno:108349036	0.11	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L39-like	rno:120103562	0.12	No	No
Gene_3924	Mal	Gene	Yes	LOW QUALITY PROTEIN: 28S ribosomal protein S36	rno:120098991	0.08	No	No
Gene_3924	Mal	Gene	Yes	normal mucosa of esophagus-specific gene 1 protein-like	rno:103694523	0.07	No	No
Gene_3924	Mal	Gene	Yes	U1 small nuclear ribonucleoprotein C-like	rno:120099250	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nuclear ribonucleoprotein G-like	rno:120100604	0.1	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S21-like	rno:120100578	0.12	No	No
Gene_3924	Mal	Gene	Yes	ribosomal L1 domain-containing protein 1-like	rno:102552945	0.08	No	No
Gene_3924	Mal	Gene	Yes	centrosomal protein of 83 kDa-like	rno:100363642	0.11	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L19-like	rno:120101827	0.12	No	No
Gene_3924	Mal	Gene	Yes	zinc finger Y-chromosomal protein 2	rno:103694540	0.11	No	No
Gene_3924	Mal	Gene	Yes	deleted in malignant brain tumors 1 protein-like	rno:100911413	0.08	No	No
Gene_3924	Mal	Gene	Yes	small proline-rich protein 2D-like	rno:102552651	0.11	No	No
Gene_3924	Mal	Gene	Yes	small proline-rich protein 2I	rno:120100585	0.12	No	No
Gene_3924	Mal	Gene	Yes	small proline-rich protein 2D isoform X1	rno:102550257	0.09	No	No
Gene_3924	Mal	Gene	Yes	39S ribosomal protein L30	rno:120100611	0.14	No	No
Gene_3924	Mal	Gene	Yes	small integral membrane protein 43	rno:108349997	0.11	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L6-like	rno:120100998	0.12	No	No
Gene_3924	Mal	Gene	Yes	small proline-rich protein 2B	rno:108350059	0.12	No	No
Gene_3924	Mal	Gene	Yes	putative small proline-rich protein 5	rno:108350276	0.1	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L24-like	rno:688470	0.12	No	No
Gene_3924	Mal	Gene	Yes	ubiquitin-40S ribosomal protein S27a-like	rno:120101491	0.09	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S14-like	rno:120101650	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L34-like	rno:108350542	0.12	No	No
Gene_3924	Mal	Gene	Yes	maltase-glucoamylase	rno:103690059	0.17	No	No
Gene_3924	Mal	Gene	Yes	small ubiquitin-related modifier 1-like	rno:120102380	0.1	No	No
Gene_3924	Mal	Gene	Yes	small integral membrane protein 27	rno:102552818	0.11	No	No
Gene_3924	Mal	Gene	Yes	40S ribosomal protein S15-like	rno:503006	0.12	No	No
Gene_3924	Mal	Gene	Yes	60S ribosomal protein L26-like	rno:688981	0.12	No	No
Gene_3924	Mal	Gene	Yes	5S ribosomal RNA	rno:120102552	0.21	No	No
Gene_3924	Mal	Gene	Yes	U6 spliceosomal RNA	rno:120103388	0.18	No	No
Gene_3924	Mal	Gene	Yes	U1 spliceosomal RNA	rno:120103257	0.18	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA73 family	rno:120103240	0.11	No	No
Gene_3924	Mal	Gene	Yes	U7 small nuclear RNA	rno:120103249	0.17	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD113/SNORD114 family	rno:120101232	0.09	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 13	rno:120099448	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD45	rno:120101235	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD53/SNORD92	rno:120093418	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA15	rno:120103272	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA28	rno:120101244	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA42/SNORA80 family	rno:120102014	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA7	rno:120102637	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA2/SNORA34 family	rno:120103277	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA21	rno:120103280	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA32	rno:120100385	0.13	No	No
Gene_3924	Mal	Gene	Yes	U11 spliceosomal RNA	rno:120103286	0.17	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA48	rno:120103291	0.13	No	No
Gene_3924	Mal	Gene	Yes	U2 spliceosomal RNA	rno:120103289	0.18	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA17	rno:120103343	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA40	rno:120103350	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA26	rno:120103351	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA76	rno:120102740	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA79	rno:120102092	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD127	rno:120093481	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U13	rno:120102746	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U109	rno:120102102	0.15	No	No
Gene_3924	Mal	Gene	Yes	U4 spliceosomal RNA	rno:120103375	0.18	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA72	rno:120102623	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA70	rno:120103252	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD43	rno:120098676	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD59	rno:120093949	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD56	rno:120102006	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA3/SNORA45 family	rno:120102629	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA8	rno:120103270	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA4	rno:120102009	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA24	rno:120101241	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA44	rno:120103274	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA55	rno:120103284	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD37	rno:120093964	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA53	rno:120094011	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U83B	rno:120094014	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA11	rno:120102095	0.13	No	No
Gene_3924	Mal	Gene	Yes	U6atac minor spliceosomal RNA	rno:120103354	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U82P	rno:120094021	0.15	No	No
Gene_3924	Mal	Gene	Yes	U12 minor spliceosomal RNA	rno:120102117	0.14	No	No
Gene_3924	Mal	Gene	Yes	U5 spliceosomal RNA	rno:120103378	0.18	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA62/SNORA6 family	rno:120102622	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD18	rno:120094440	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD16	rno:120094442	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD34	rno:120100340	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA16B/SNORA16A family	rno:120103261	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD50	rno:120096381	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA Z40	rno:120094453	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA20	rno:120100368	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA25	rno:120094458	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA41	rno:120100369	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA1	rno:120099459	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA43	rno:120102017	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA61	rno:120103281	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA18	rno:120102019	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U2-30	rno:120100394	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U2-19	rno:120100395	0.14	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 14	rno:120101364	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD105	rno:120094524	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD5	rno:120094526	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U105B	rno:120094528	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD14	rno:120100120	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA75	rno:120094881	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD82	rno:120094883	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD20	rno:120094885	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD51	rno:120094886	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA36 family	rno:120102631	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA19	rno:120093054	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA38	rno:120101256	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 6	rno:120094897	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD70	rno:120094943	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD89	rno:120094944	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD11	rno:120094946	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD11B	rno:120094947	0.13	No	No
Gene_3924	Mal	Gene	Yes	5.8S ribosomal RNA	rno:120102772	0.19	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD96 family	rno:120095379	0.11	No	No
Gene_3924	Mal	Gene	Yes	U8 small nucleolar RNA	rno:120095383	0.16	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD42	rno:120095387	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD95	rno:120095394	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA R38	rno:120095397	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA64/SNORA10 family	rno:120102004	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA Z17	rno:120095399	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD60	rno:120095400	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA67	rno:120100349	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD49	rno:120095405	0.13	No	No
Gene_3924	Mal	Gene	Yes	Z30 small nucleolar RNA	rno:120095406	0.15	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD104	rno:120103267	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA5	rno:120103269	0.14	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 4	rno:120102018	0.12	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 16	rno:120103282	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA29	rno:120102642	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA33	rno:120100393	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD65	rno:120099030	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD91 family	rno:120095462	0.11	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 21	rno:120102093	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD124	rno:120095471	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA ACA64	rno:120096840	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA81	rno:120096127	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD10	rno:120095474	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U3	rno:120102769	0.16	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA71	rno:120102609	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA63	rno:120095727	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD22	rno:120101999	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 8	rno:120103266	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA13	rno:120098360	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA51	rno:120102643	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD66	rno:120095772	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA77	rno:120096833	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD19B	rno:120097632	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA84	rno:120098012	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD2	rno:120095782	0.14	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD102	rno:120096105	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA22	rno:120098365	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA27	rno:120096115	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA49	rno:120096121	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 20	rno:120098009	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD24	rno:120101998	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD81	rno:120096375	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD79	rno:120096376	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD47	rno:120101236	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD74	rno:120096384	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD44	rno:120097215	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA snR60/Z15/Z230/Z193/J17	rno:120096386	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U6-53/MBII-28	rno:120097217	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD78	rno:120101365	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD75	rno:120103353	0.13	No	No
Gene_3924	Mal	Gene	Yes	U4atac minor spliceosomal RNA	rno:120096423	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD21	rno:120096776	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA66	rno:120096778	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA57	rno:120100346	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA9	rno:120103278	0.14	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 23	rno:120100388	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD125	rno:120096836	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA68	rno:120103265	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA31	rno:120102627	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD126	rno:120097276	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA MBII-202	rno:120098677	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD19	rno:120097627	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD69	rno:120097628	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA74	rno:120098348	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD58	rno:120098353	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD63	rno:120098355	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 18	rno:120098358	0.11	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 17	rno:120098368	0.11	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA14	rno:120098679	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA46	rno:120098680	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA50	rno:120098682	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD71	rno:120098706	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD41	rno:120098707	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD111	rno:120098709	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD98	rno:120099034	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD83	rno:120099057	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA69	rno:120099449	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD52	rno:120099061	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD48	rno:120099062	0.13	No	No
Gene_3924	Mal	Gene	Yes	Z6 small nucleolar RNA	rno:120099065	0.16	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD61	rno:120099450	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 24	rno:120099463	0.11	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 3	rno:120093055	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA35	rno:120099517	0.13	No	No
Gene_3924	Mal	Gene	Yes	18S ribosomal RNA	rno:120102105	0.2	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD15	rno:120100226	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD29	rno:120100227	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD28	rno:120100228	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD27	rno:120100229	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD26	rno:120100230	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD30	rno:120100231	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD31	rno:120100232	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD115	rno:120100292	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD116	rno:120100337	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA Z195/SNORD33/SNORD32 family	rno:120100339	0.08	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD101	rno:120100344	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD35	rno:120100348	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA23	rno:120100350	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA30/SNORA37 family	rno:120100380	0.09	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA52	rno:120100381	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA54	rno:120100390	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD64	rno:120100466	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA12	rno:120100467	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD23	rno:120100469	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD88	rno:120102741	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD100	rno:120100476	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD107	rno:120100480	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD97	rno:120100488	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD36	rno:120101984	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD73	rno:120103251	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD72	rno:120101363	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD123	rno:120101370	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA47	rno:120101373	0.13	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 2	rno:120102103	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA U89	rno:120102747	0.15	No	No
Gene_3924	Mal	Gene	Yes	small Cajal body-specific RNA 7	rno:120101376	0.12	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD62	rno:120102002	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD57	rno:120102005	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORA65	rno:120102007	0.13	No	No
Gene_3924	Mal	Gene	Yes	small nucleolar RNA SNORD17	rno:120102082	0.13	No	No
