UniqueID	Feature_Name	Feature_Type	KEGG_ID	Pathway_ID	Pathway_Name
Gene_8840	Egfr	Gene	rno:24329	path:rno05160	Hepatitis C
Gene_8840	Egfr	Gene	rno:24329	path:rno05163	Human cytomegalovirus infection
Gene_8840	Egfr	Gene	rno:24329	path:rno05165	Human papillomavirus infection
Gene_8840	Egfr	Gene	rno:24329	path:rno05171	Coronavirus disease
Gene_8840	Egfr	Gene	rno:24329	path:rno05200	Pathways in cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05205	Proteoglycans in cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05206	MicroRNAs in cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05210	Colorectal cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05212	Pancreatic cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05213	Endometrial cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05214	Glioma
Gene_8840	Egfr	Gene	rno:24329	path:rno05215	Prostate cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05218	Melanoma
Gene_8840	Egfr	Gene	rno:24329	path:rno05219	Bladder cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05223	Non-small cell lung cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05224	Breast cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05225	Hepatocellular carcinoma
Gene_8840	Egfr	Gene	rno:24329	path:rno05226	Gastric cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05230	Central carbon metabolism in cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05231	Choline metabolism in cancer
Gene_8840	Egfr	Gene	rno:24329	path:rno05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
Gene_8841	Fbxo48	Gene	rno:364205	NA	NA
Gene_8842	Plek	Gene	rno:364206	NA	NA
Gene_8843	Cnrip1	Gene	rno:364208	NA	NA
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04010	MAPK signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04020	Calcium signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04022	cGMP-PKG signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04114	Oocyte meiosis
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04218	Cellular senescence
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04310	Wnt signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04360	Axon guidance
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04370	VEGF signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04380	Osteoclast differentiation
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04625	C-type lectin receptor signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04650	Natural killer cell mediated cytotoxicity
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04658	Th1 and Th2 cell differentiation
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04659	Th17 cell differentiation
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04660	T cell receptor signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04662	B cell receptor signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04720	Long-term potentiation
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04724	Glutamatergic synapse
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04921	Oxytocin signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04922	Glucagon signaling pathway
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno04924	Renin secretion
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05010	Alzheimer disease
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05014	Amyotrophic lateral sclerosis
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05020	Prion disease
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05022	Pathways of neurodegeneration
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05031	Amphetamine addiction
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05152	Tuberculosis
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05163	Human cytomegalovirus infection
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05166	Human T-cell leukemia virus 1 infection
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05170	Human immunodeficiency virus 1 infection
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
Gene_8844	Ppp3r1	Gene	rno:29748	path:rno05417	Lipid and atherosclerosis
Gene_8845	Pno1	Gene	rno:289809	NA	NA
Gene_8846	Wdr92	Gene	rno:498418	NA	NA
Gene_8847	C1d	Gene	rno:289810	path:rno03018	RNA degradation
Gene_8848	Etaa1	Gene	rno:498420	NA	NA
Gene_8848	LOC316820	Gene	NA	NA	NA
Gene_8849	Meis1	Gene	rno:686117	path:rno04550	Signaling pathways regulating pluripotency of stem cells
Gene_8849	Meis1	Gene	rno:686117	path:rno05202	Transcriptional misregulation in cancer
Gene_8850	Spred2	Gene	rno:305539	NA	NA
Gene_8851	Actr2	Gene	rno:289820	path:rno04144	Endocytosis
Gene_8851	Actr2	Gene	rno:289820	path:rno04530	Tight junction
Gene_8851	Actr2	Gene	rno:289820	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_8851	Actr2	Gene	rno:289820	path:rno04810	Regulation of actin cytoskeleton
Gene_8851	Actr2	Gene	rno:289820	path:rno05100	Bacterial invasion of epithelial cells
Gene_8851	Actr2	Gene	rno:289820	path:rno05132	Salmonella infection
Gene_8851	Actr2	Gene	rno:289820	path:rno05135	Yersinia infection
Gene_8852	Rab1a	Gene	rno:81754	path:rno04140	Autophagy
Gene_8852	Rab1a	Gene	rno:81754	path:rno05014	Amyotrophic lateral sclerosis
Gene_8852	Rab1a	Gene	rno:81754	path:rno05022	Pathways of neurodegeneration
Gene_8852	Rab1a	Gene	rno:81754	path:rno05134	Legionellosis
Gene_8853	Cep68	Gene	rno:289822	NA	NA
Gene_8854	Slc1a4	Gene	rno:305540	NA	NA
Gene_8855	AABR07016572.1	Gene	NA	NA	NA
Gene_8856	Sertad2	Gene	rno:498423	NA	NA
Gene_8857	Aftph	Gene	rno:305544	NA	NA
Gene_8858	Lgalsl	Gene	rno:360983	NA	NA
Gene_8859	Peli1	Gene	rno:305549	NA	NA
Gene_8860	Vps54	Gene	rno:286932	NA	NA
Gene_8861	Ugp2	Gene	rno:289827	path:rno00040	Pentose and glucuronate interconversions
Gene_8861	Ugp2	Gene	rno:289827	path:rno00052	Galactose metabolism
Gene_8861	Ugp2	Gene	rno:289827	path:rno00500	Starch and sucrose metabolism
Gene_8861	Ugp2	Gene	rno:289827	path:rno00520	Amino sugar and nucleotide sugar metabolism
Gene_8861	Ugp2	Gene	rno:289827	path:rno01100	Metabolic pathways
Gene_8861	Ugp2	Gene	rno:289827	path:rno01240	Biosynthesis of cofactors
Gene_8862	Mdh1	Gene	rno:24551	path:rno00020	Citrate cycle (TCA cycle)
Gene_8862	Mdh1	Gene	rno:24551	path:rno00270	Cysteine and methionine metabolism
Gene_8862	Mdh1	Gene	rno:24551	path:rno00620	Pyruvate metabolism
Gene_8862	Mdh1	Gene	rno:24551	path:rno00630	Glyoxylate and dicarboxylate metabolism
Gene_8862	Mdh1	Gene	rno:24551	path:rno01100	Metabolic pathways
Gene_8862	Mdh1	Gene	rno:24551	path:rno01200	Carbon metabolism
Gene_8862	Mdh1	Gene	rno:24551	path:rno04964	Proximal tubule bicarbonate reclamation
Gene_8863	Wdpcp	Gene	rno:305552	NA	NA
Gene_8864	Ehbp1	Gene	rno:305556	NA	NA
Gene_8865	Tmem17	Gene	rno:360985	NA	NA
Gene_8866	B3gnt2	Gene	rno:305571	path:rno00533	Glycosaminoglycan biosynthesis
Gene_8866	B3gnt2	Gene	rno:305571	path:rno00601	Glycosphingolipid biosynthesis
Gene_8866	B3gnt2	Gene	rno:305571	path:rno01100	Metabolic pathways
Gene_8867	Commd1	Gene	rno:289831	NA	NA
Gene_8868	Zrsr1	Gene	rno:498425	NA	NA
Gene_8869	Cct4	Gene	rno:29374	NA	NA
Gene_8870	Fam161a	Gene	rno:289833	NA	NA
Gene_8871	Xpo1	Gene	rno:85252	path:rno03008	Ribosome biogenesis in eukaryotes
Gene_8871	Xpo1	Gene	rno:85252	path:rno03013	RNA transport
Gene_8871	Xpo1	Gene	rno:85252	path:rno05164	Influenza A
Gene_8871	Xpo1	Gene	rno:85252	path:rno05166	Human T-cell leukemia virus 1 infection
Gene_8872	Usp34	Gene	rno:360990	NA	NA
Gene_8873	Ahsa2	Gene	rno:305577	NA	NA
Gene_8874	RGD1305110	Gene	rno:305579	NA	NA
Gene_8875	Pex13	Gene	rno:305581	path:rno04146	Peroxisome
Gene_8876	Pus10	Gene	rno:305583	NA	NA
Gene_8877	Rel	Gene	rno:305584	path:rno04014	Ras signaling pathway
Gene_8877	Rel	Gene	rno:305584	path:rno05202	Transcriptional misregulation in cancer
Gene_8877	Rel	Gene	rno:305584	path:rno05203	Viral carcinogenesis
Gene_8878	Papolg	Gene	rno:305586	path:rno03015	mRNA surveillance pathway
Gene_8879	Bcl11a	Gene	rno:305589	NA	NA
Gene_8880	Ankrd29	Gene	rno:498823	NA	NA
Gene_8881	Fancl	Gene	rno:305600	path:rno03460	Fanconi anemia pathway
Gene_8881	Fancl	Gene	rno:305600	path:rno04120	Ubiquitin mediated proteolysis
Gene_8882	Vrk2	Gene	rno:360991	NA	NA
Gene_8883	Ccdc85a	Gene	rno:289855	NA	NA
Gene_8883	LOC103690141	Gene	NA	NA	NA
Gene_8884	Efemp1	Gene	rno:305604	NA	NA
Gene_8885	Pnpt1	Gene	rno:360992	path:rno03018	RNA degradation
Gene_8886	Ppp4r3b	Gene	rno:360993	path:rno04922	Glucagon signaling pathway
Gene_8887	Cfap36	Gene	rno:289859	NA	NA
Gene_8888	Ccdc88a	Gene	rno:305605	NA	NA
Gene_8889	Prorsd1	Gene	rno:289864	NA	NA
Gene_8890	Mtif2	Gene	rno:305606	NA	NA
Gene_8891	Rps27a	Gene	rno:100912032	path:rno03010	Ribosome
Gene_8891	Rps27a	Gene	rno:100912032	path:rno04120	Ubiquitin mediated proteolysis
Gene_8891	Rps27a	Gene	rno:100912032	path:rno04137	Mitophagy
Gene_8891	Rps27a	Gene	rno:100912032	path:rno05012	Parkinson disease
Gene_8891	Rps27a	Gene	rno:100912032	path:rno05022	Pathways of neurodegeneration
Gene_8891	Rps27a	Gene	rno:100912032	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_8891	Rps27a	Gene	rno:100912032	path:rno05171	Coronavirus disease
Gene_8892	Rtn4	Gene	rno:83765	path:rno05010	Alzheimer disease
Gene_8893	Eml6	Gene	rno:305610	NA	NA
Gene_8894	Sptbn1	Gene	rno:305614	NA	NA
Gene_8895	Acyp2	Gene	rno:364224	path:rno00620	Pyruvate metabolism
Gene_8895	Acyp2	Gene	rno:364224	path:rno01100	Metabolic pathways
Gene_8896	Psme4	Gene	rno:498433	path:rno03050	Proteasome
Gene_8897	Gpr75	Gene	rno:498434	NA	NA
Gene_8898	Erlec1	Gene	rno:289874	path:rno04141	Protein processing in endoplasmic reticulum
Gene_8899	Chac2	Gene	rno:360994	path:rno00480	Glutathione metabolism
Gene_8899	Chac2	Gene	rno:360994	path:rno01100	Metabolic pathways
Gene_8900	Asb3	Gene	rno:364227	NA	NA
Gene_8901	Dsel	Gene	rno:297865	NA	NA
Gene_8902	LOC680491	Gene	NA	NA	NA
Gene_8903	Cntnap5c	Gene	rno:297846	NA	NA
Gene_8904	LOC304725	Gene	NA	NA	NA
Gene_8905	Cdh20	Gene	rno:363948	NA	NA
Gene_8906	Rnf152	Gene	rno:293561	path:rno04150	mTOR signaling pathway
Gene_8907	Pign	Gene	rno:309051	path:rno00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
Gene_8907	Pign	Gene	rno:309051	path:rno01100	Metabolic pathways
Gene_8908	Relch	Gene	NA	NA	NA
Gene_8909	Tnfrsf11a	Gene	rno:304695	NA	NA
Gene_8910	Zcchc2	Gene	rno:304695	NA	NA
Gene_8911	Phlpp1	Gene	rno:59265	path:rno04151	PI3K-Akt signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno01521	EGFR tyrosine kinase inhibitor resistance
Gene_8912	Bcl2	Gene	rno:24224	path:rno01522	Endocrine resistance
Gene_8912	Bcl2	Gene	rno:24224	path:rno01524	Platinum drug resistance
Gene_8912	Bcl2	Gene	rno:24224	path:rno04064	NF-kappa B signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04066	HIF-1 signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04071	Sphingolipid signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04115	p53 signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04140	Autophagy
Gene_8912	Bcl2	Gene	rno:24224	path:rno04141	Protein processing in endoplasmic reticulum
Gene_8912	Bcl2	Gene	rno:24224	path:rno04151	PI3K-Akt signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04210	Apoptosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno04215	Apoptosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno04217	Necroptosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_8912	Bcl2	Gene	rno:24224	path:rno04340	Hedgehog signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04510	Focal adhesion
Gene_8912	Bcl2	Gene	rno:24224	path:rno04621	NOD-like receptor signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04630	JAK-STAT signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04722	Neurotrophin signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04725	Cholinergic synapse
Gene_8912	Bcl2	Gene	rno:24224	path:rno04915	Estrogen signaling pathway
Gene_8912	Bcl2	Gene	rno:24224	path:rno04928	Parathyroid hormone synthesis, secretion and action
Gene_8912	Bcl2	Gene	rno:24224	path:rno04933	AGE-RAGE signaling pathway in diabetic complications
Gene_8912	Bcl2	Gene	rno:24224	path:rno05014	Amyotrophic lateral sclerosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno05022	Pathways of neurodegeneration
Gene_8912	Bcl2	Gene	rno:24224	path:rno05132	Salmonella infection
Gene_8912	Bcl2	Gene	rno:24224	path:rno05145	Toxoplasmosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno05152	Tuberculosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno05161	Hepatitis B
Gene_8912	Bcl2	Gene	rno:24224	path:rno05162	Measles
Gene_8912	Bcl2	Gene	rno:24224	path:rno05168	Herpes simplex virus 1 infection
Gene_8912	Bcl2	Gene	rno:24224	path:rno05169	Epstein-Barr virus infection
Gene_8912	Bcl2	Gene	rno:24224	path:rno05170	Human immunodeficiency virus 1 infection
Gene_8912	Bcl2	Gene	rno:24224	path:rno05200	Pathways in cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05206	MicroRNAs in cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05210	Colorectal cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05215	Prostate cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05222	Small cell lung cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05226	Gastric cancer
Gene_8912	Bcl2	Gene	rno:24224	path:rno05417	Lipid and atherosclerosis
Gene_8912	Bcl2	Gene	rno:24224	path:rno05418	Fluid shear stress and atherosclerosis
Gene_8913	Kdsr	Gene	rno:360833	path:rno00600	Sphingolipid metabolism
Gene_8913	Kdsr	Gene	rno:360833	path:rno01100	Metabolic pathways
Gene_8914	Vps4b	Gene	rno:360834	path:rno04144	Endocytosis
Gene_8914	Vps4b	Gene	rno:360834	path:rno04217	Necroptosis
Gene_8915	Cdh7	Gene	rno:29162	NA	NA
Gene_8916	Cdh19	Gene	rno:360835	NA	NA
Gene_8917	Tsn	Gene	rno:60381	NA	NA
Gene_8918	Nifk	Gene	rno:246042	NA	NA
Gene_8919	Clasp1	Gene	rno:304740	NA	NA
Gene_8920	Tfcp2l1	Gene	rno:304741	NA	NA
Gene_8921	Gli2	Gene	rno:304729	path:rno04340	Hedgehog signaling pathway
Gene_8921	Gli2	Gene	rno:304729	path:rno04390	Hippo signaling pathway
Gene_8921	Gli2	Gene	rno:304729	path:rno05200	Pathways in cancer
Gene_8921	Gli2	Gene	rno:304729	path:rno05217	Basal cell carcinoma
Gene_8922	Inhbb	Gene	rno:25196	path:rno04060	Cytokine-cytokine receptor interaction
Gene_8922	Inhbb	Gene	rno:25196	path:rno04350	TGF-beta signaling pathway
Gene_8922	Inhbb	Gene	rno:25196	path:rno04550	Signaling pathways regulating pluripotency of stem cells
Gene_8923	Ralb	Gene	rno:116546	path:rno04014	Ras signaling pathway
Gene_8923	Ralb	Gene	rno:116546	path:rno04015	Rap1 signaling pathway
Gene_8923	Ralb	Gene	rno:116546	path:rno04072	Phospholipase D signaling pathway
Gene_8923	Ralb	Gene	rno:116546	path:rno05200	Pathways in cancer
Gene_8923	Ralb	Gene	rno:116546	path:rno05210	Colorectal cancer
Gene_8923	Ralb	Gene	rno:116546	path:rno05212	Pancreatic cancer
Gene_8924	Tmem185b	Gene	rno:304731	NA	NA
Gene_8925	Epb41l5	Gene	rno:304733	NA	NA
Gene_8926	Ptpn4	Gene	rno:246116	NA	NA
Gene_8927	Tmem177	Gene	rno:304735	NA	NA
Gene_8928	Sctr	Gene	rno:81779	path:rno04080	Neuroactive ligand-receptor interaction
Gene_8928	Sctr	Gene	rno:81779	path:rno04972	Pancreatic secretion
Gene_8928	Sctr	Gene	rno:81779	path:rno04976	Bile secretion
Gene_8929	Tmem37	Gene	rno:245953	NA	NA
Gene_8930	Dbi	Gene	rno:25045	path:rno03320	PPAR signaling pathway
Gene_8931	LOC288978	Gene	rno:288978	NA	NA
Gene_8932	Steap3	Gene	rno:170824	path:rno04115	p53 signaling pathway
Gene_8932	Steap3	Gene	rno:170824	path:rno04216	Ferroptosis
Gene_8933	C1ql2	Gene	rno:288979	NA	NA
Gene_8934	En1	Gene	rno:685360	NA	NA
Gene_8935	Insig2	Gene	rno:288985	NA	NA
Gene_8936	Ccdc93	Gene	rno:304743	NA	NA
Gene_8937	Ddx18	Gene	rno:308490	NA	NA
Gene_8938	Dpp10	Gene	rno:363972	NA	NA
Gene_8939	Actr3	Gene	rno:81732	path:rno04144	Endocytosis
Gene_8939	Actr3	Gene	rno:81732	path:rno04530	Tight junction
Gene_8939	Actr3	Gene	rno:81732	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_8939	Actr3	Gene	rno:81732	path:rno04810	Regulation of actin cytoskeleton
Gene_8939	Actr3	Gene	rno:81732	path:rno05100	Bacterial invasion of epithelial cells
Gene_8939	Actr3	Gene	rno:81732	path:rno05132	Salmonella infection
Gene_8939	Actr3	Gene	rno:81732	path:rno05135	Yersinia infection
Gene_8940	Slc35f5	Gene	rno:288993	NA	NA
Gene_8941	Lypd1	Gene	rno:360838	NA	NA
Gene_8942	Nckap5	Gene	rno:363974	NA	NA
Gene_8943	LOC100909664	Gene	NA	NA	NA
Gene_8944	Mgat5	Gene	rno:65271	path:rno00510	N-Glycan biosynthesis
Gene_8944	Mgat5	Gene	rno:65271	path:rno01100	Metabolic pathways
Gene_8945	Tmem163	Gene	rno:360839	NA	NA
Gene_8946	Ccnt2	Gene	rno:304758	path:rno05202	Transcriptional misregulation in cancer
Gene_8947	AABR07020879.1	Gene	NA	NA	NA
Gene_8948	Rab3gap1	Gene	rno:304759	NA	NA
Gene_8949	Zranb3	Gene	rno:304761	NA	NA
Gene_8950	R3hdm1	Gene	rno:304763	NA	NA
Gene_8951	Ubxn4	Gene	rno:304766	path:rno04141	Protein processing in endoplasmic reticulum
Gene_8952	Mcm6	Gene	rno:29685	path:rno03030	DNA replication
Gene_8952	Mcm6	Gene	rno:29685	path:rno04110	Cell cycle
Gene_8953	Dars	Gene	rno:116483	path:rno00970	Aminoacyl-tRNA biosynthesis
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04020	Calcium signaling pathway
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04060	Cytokine-cytokine receptor interaction
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04061	Viral protein interaction with cytokine and cytokine receptor
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04062	Chemokine signaling pathway
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04144	Endocytosis
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04360	Axon guidance
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04670	Leukocyte transendothelial migration
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04672	Intestinal immune network for IgA production
Gene_8954	Cxcr4	Gene	rno:60628	path:rno04810	Regulation of actin cytoskeleton
Gene_8954	Cxcr4	Gene	rno:60628	path:rno05163	Human cytomegalovirus infection
Gene_8954	Cxcr4	Gene	rno:60628	path:rno05170	Human immunodeficiency virus 1 infection
Gene_8954	Cxcr4	Gene	rno:60628	path:rno05200	Pathways in cancer
Gene_8955	Thsd7b	Gene	rno:289007	NA	NA
Gene_8956	Cd55	Gene	rno:64036	path:rno04610	Complement and coagulation cascades
Gene_8956	Cd55	Gene	rno:64036	path:rno04640	Hematopoietic cell lineage
Gene_8956	Cd55	Gene	rno:64036	path:rno05416	Viral myocarditis
Gene_8957	C4bpa	Gene	rno:24235	path:rno04610	Complement and coagulation cascades
Gene_8957	C4bpa	Gene	rno:24235	path:rno05133	Pertussis
Gene_8958	C4bpb	Gene	rno:24236	path:rno04610	Complement and coagulation cascades
Gene_8958	C4bpb	Gene	rno:24236	path:rno05133	Pertussis
Gene_8959	Pfkfb2	Gene	rno:24640	path:rno00051	Fructose and mannose metabolism
Gene_8959	Pfkfb2	Gene	rno:24640	path:rno01100	Metabolic pathways
Gene_8959	Pfkfb2	Gene	rno:24640	path:rno04152	AMPK signaling pathway
Gene_8959	Pfkfb2	Gene	rno:24640	path:rno04919	Thyroid hormone signaling pathway
Gene_8960	Yod1	Gene	rno:363982	path:rno04141	Protein processing in endoplasmic reticulum
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno04010	MAPK signaling pathway
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno04218	Cellular senescence
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno04370	VEGF signaling pathway
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno04625	C-type lectin receptor signaling pathway
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno04722	Neurotrophin signaling pathway
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_8961	Mapkapk2	Gene	rno:289014	path:rno05203	Viral carcinogenesis
Gene_8962	Dyrk3	Gene	rno:304775	NA	NA
Gene_8963	Eif2d	Gene	rno:498225	NA	NA
Gene_8964	Rassf5	Gene	rno:54355	path:rno04014	Ras signaling pathway
Gene_8964	Rassf5	Gene	rno:54355	path:rno04015	Rap1 signaling pathway
Gene_8964	Rassf5	Gene	rno:54355	path:rno04218	Cellular senescence
Gene_8964	Rassf5	Gene	rno:54355	path:rno04670	Leukocyte transendothelial migration
Gene_8964	Rassf5	Gene	rno:54355	path:rno05200	Pathways in cancer
Gene_8964	Rassf5	Gene	rno:54355	path:rno05223	Non-small cell lung cancer
Gene_8965	Ikbke	Gene	rno:363984	path:rno04620	Toll-like receptor signaling pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno04621	NOD-like receptor signaling pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno04622	RIG-I-like receptor signaling pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno04623	Cytosolic DNA-sensing pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno04625	C-type lectin receptor signaling pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno04657	IL-17 signaling pathway
Gene_8965	Ikbke	Gene	rno:363984	path:rno05160	Hepatitis C
Gene_8965	Ikbke	Gene	rno:363984	path:rno05161	Hepatitis B
Gene_8965	Ikbke	Gene	rno:363984	path:rno05162	Measles
Gene_8965	Ikbke	Gene	rno:363984	path:rno05164	Influenza A
Gene_8965	Ikbke	Gene	rno:363984	path:rno05165	Human papillomavirus infection
Gene_8965	Ikbke	Gene	rno:363984	path:rno05167	Kaposi sarcoma-associated herpesvirus infection
Gene_8965	Ikbke	Gene	rno:363984	path:rno05168	Herpes simplex virus 1 infection
Gene_8965	Ikbke	Gene	rno:363984	path:rno05169	Epstein-Barr virus infection
Gene_8965	Ikbke	Gene	rno:363984	path:rno05171	Coronavirus disease
Gene_8965	Ikbke	Gene	rno:363984	path:rno05417	Lipid and atherosclerosis
Gene_8966	Srgap2	Gene	rno:360840	path:rno04360	Axon guidance
Gene_8967	Fam72a	Gene	rno:681249	NA	NA
Gene_8968	Avpr1b	Gene	rno:29462	NA	NA
Gene_8969	Rab7b	Gene	rno:501854	path:rno04137	Mitophagy
Gene_8969	Rab7b	Gene	rno:501854	path:rno04140	Autophagy
Gene_8969	Rab7b	Gene	rno:501854	path:rno04145	Phagosome
Gene_8969	Rab7b	Gene	rno:501854	path:rno05132	Salmonella infection
Gene_8969	Rab7b	Gene	rno:501854	path:rno05146	Amoebiasis
Gene_8970	Pm20d1	Gene	rno:498226	NA	NA
Gene_8971	Slc41a1	Gene	rno:363985	NA	NA
Gene_8972	Rab29	Gene	rno:171122	NA	NA
Gene_8973	Nucks1	Gene	rno:64709	NA	NA
Gene_8974	Slc45a3	Gene	rno:304785	path:rno05202	Transcriptional misregulation in cancer
Gene_8974	Slc45a3	Gene	rno:304785	path:rno05206	MicroRNAs in cancer
Gene_8975	Elk4	Gene	rno:304786	path:rno04010	MAPK signaling pathway
Gene_8975	Elk4	Gene	rno:304786	path:rno05166	Human T-cell leukemia virus 1 infection
Gene_8975	Elk4	Gene	rno:304786	path:rno05202	Transcriptional misregulation in cancer
Gene_8976	Mfsd4a	Gene	NA	NA	NA
Gene_8977	Cdk18	Gene	rno:289019	NA	NA
Gene_8978	Klhdc8a	Gene	rno:305096	NA	NA
Gene_8979	Nuak2	Gene	rno:289419	NA	NA
Gene_8980	Tmcc2	Gene	rno:305095	NA	NA
Gene_8981	Dstyk	Gene	rno:304791	NA	NA
Gene_8982	Rbbp5	Gene	rno:304794	path:rno04934	Cushing syndrome
Gene_8983	Tmem81	Gene	rno:498229	NA	NA
Gene_8984	Cntn2	Gene	rno:25356	path:rno04514	Cell adhesion molecules
Gene_8985	Nfasc	Gene	rno:116690	path:rno04514	Cell adhesion molecules
Gene_8986	Lrrn2	Gene	rno:289020	NA	NA
Gene_8987	Mdm4	Gene	rno:304798	path:rno04115	p53 signaling pathway
Gene_8987	Mdm4	Gene	rno:304798	path:rno05206	MicroRNAs in cancer
Gene_8988	Pik3c2b	Gene	rno:289021	path:rno00562	Inositol phosphate metabolism
Gene_8988	Pik3c2b	Gene	rno:289021	path:rno01100	Metabolic pathways
Gene_8988	Pik3c2b	Gene	rno:289021	path:rno04070	Phosphatidylinositol signaling system
